header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Glitterstraat 200,1103 SK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88953383-glitterstraat-200/?navigateSource=resultlist,20220130_201641,"€ 275,000 kosten koper","€ 3,526    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 148 per month,3 months,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2007,Flat roof covered with asphalt roofing,Living area78 m²Exterior space attached to the building11 m²,78 m²,11 m²,249 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,Gas-fired combination boiler,Municipal long-term lease,Paid until 01-05-2056,Alongside park and in residential district,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
