header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Facilities,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hofplein 63,5223 LS Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42539123-hofplein-63/?navigateSource=resultlist,20220201_113523,"€ 600,000 kosten koper","€ 5,714    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 187.00 per month,Apartment with shared street entrance (apartment),Resale property,2011-2020,Flat roof covered with asphalt roofing,Living area105 m²Exterior space attached to the building7 m²External storage space7 m²,105 m²,7 m²,7 m²,343 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower and toilet,15 stories,9th floor,A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,Full ownership,Full ownership,Full ownership,"Alongside park, in center, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Completely insulated,Underground parking and parking place,"Paid parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 187.00 per month),Yes,Yes,Yes,no
