header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zuidwal 11 K-M,5211 JK Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42583198-zuidwal-11-k-m/?navigateSource=resultlist,20220201_112251,"€ 1,295,000 kosten koper","€ 5,730    The asking price per m² (€ 1,295,000) is calculated by dividing the asking price of the home by the living area (226 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,€ 414.53 per month,Apartment with shared street entrance,Resale property,1991,Living area226 m²Exterior space attached to the building13 m²External storage space12 m²,226 m²,13 m²,12 m²,687 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",1 story,3rd floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,Combination boiler,Full ownership,Full ownership,Full ownership,In center and unobstructed surrounding view,Balcony present,Built-in,Underground parking,Parking garage,Yes,Yes,Yes (€ 414.53 per month),Yes,Yes,Yes,no
