header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Insulation.2,Type of parking facilities,error
Ambachtsingel 69,6043 RT Roermond        ,https://www.funda.nl/en/koop/roermond/huis-42661079-ambachtsingel-69/?navigateSource=resultlist,20220129_053911,"€ 215,000 kosten koper","€ 1,807    The asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1981,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area119 m²Exterior space attached to the building1 m²External storage space10 m²,119 m²,1 m²,10 m²,166 m²,418 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Skylight, optical fibre, mechanical ventilation, rolldown shutters and TV via cable",C        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Nefit Ecomline (gas-fired combination boiler from 2004, in ownership)",166 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"61 m² (11 meter deep and 5,5 meter broad)",Located at the north accessible via the rear,Attached brick storage,Electricity,No insulation,Carport,No insulation,Parking on private property and public parking,no
