header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Segbroeklaan 418 L,2565 EH Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42687475-segbroeklaan-418-l/?navigateSource=resultlist,20220131_211346,"€ 350,000 kosten koper","€ 3,684    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 225.00 per month,Upstairs apartment (apartment),Resale property,1960,Disabled access friendly and accessible for seniors,Protected townscape or village view (permit needed for alterations),Flat roof,Living area95 m²Other space inside the building1 m²Exterior space attached to the building12 m²External storage space6 m²,95 m²,1 m²,12 m²,6 m²,317 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,5th floor,"Outdoor awning, optical fibre, elevator, passive ventilation system and TV via cable",C        What does this mean?,Roof insulation and double glazing,Communal central heating and gas heater,Gas water heater,Municipal long-term lease (end date of long-term lease:  31-12-2027),"€ 74,2 per year with option to purchase",Unobstructed surrounding view,Balcony present,Built-in,Electricity,Parking place,Parking on private property and public parking,Yes,Yes,Yes (€ 225.00 per month),Yes,Yes,Yes,no
