header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Service charges,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
Hendrikje Stoffelstraat,1058 GD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42535145-hendrikje-stoffelstraat/?navigateSource=resultlist,20220130_192525,"€ 47,000 kosten koper",€ 20 per month,2 months,Available,Available in consultation,Parking place,Resale property,1,Municipal ownership encumbered with long-term leaset,Paid until 01-07-2057,no
