header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Joseph Haydnlaan 13,2324 AP Leiden        ,https://www.funda.nl/en/koop/leiden/appartement-88040031-joseph-haydnlaan-13/?navigateSource=resultlist,20220130_135310,"€ 275,000 kosten koper","€ 3,873    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 182.00 per month,Apartment with shared street entrance (apartment),Resale property,1965,Flat roof covered with asphalt roofing,Living area71 m²Exterior space attached to the building9 m²External storage space5 m²,71 m²,9 m²,5 m²,234 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,1st floor,Passive ventilation system and TV via cable,E        What does this mean?,Partly double glazed,Communal central heating,Gas water heater,Full ownership,"Alongside park, alongside a quiet road and in residential district",Balcony present,Built-in,Electricity,No cavity wall,Public parking,Yes,Yes,Yes (€ 182.00 per month),Yes,Yes,Yes,no
