header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Ereprijs 11,9861 EP Grootegast        ,https://www.funda.nl/en/koop/grootegast/huis-42696061-ereprijs-11/?navigateSource=resultlist,20220129_190031,"€ 285,000 kosten koper","€ 2,176    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 28, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1996,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area131 m²Other space inside the building21 m²External storage space8 m²,131 m²,21 m²,8 m²,333 m²,538 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Skylight, passive ventilation system and TV via cable",B        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Nefit Topline (gas-fired combination boiler, in ownership)",333 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",100 m² (9 meter deep and 12 meter broad),Located at the south accessible via the rear,Detached wooden storage,Electricity,Attached brick garage,1 car,Electricity and heating,Parking on private property,no
