header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ecuplein 11,1060 RN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88908971-ecuplein-11/?navigateSource=resultlist,20220130_220145,"€ 415,000 kosten koper","€ 4,716    The asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 145.53 per month,Apartment with shared street entrance (apartment),Resale property,1999,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area88 m²External storage space5 m²,88 m²,5 m²,277 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,"Optical fibre, elevator, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Double glazing, energy efficient window and insulated walls",District heating,District heating,Municipal ownership encumbered with long-term leaset,Paid until 01-01-2048,In residential district,Balcony present,Attached brick storage,Underground parking,Yes,Yes,Yes (€ 145.53 per month),Yes,Yes,Yes,no
