header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Parkweg 103,9725 EE Groningen        ,https://www.funda.nl/en/koop/groningen/appartement-42650241-parkweg-103/?navigateSource=resultlist,20220129_201713,"€ 425,000 kosten koper","€ 3,542    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Available,Available immediately,Ground-floor + upstairs apartment (apartment),Resale property,1937,Partly rented,Gable roof covered with roof tiles,Living area120 m²Exterior space attached to the building4 m²External storage space6 m²,120 m²,4 m²,6 m²,360 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",4 stories,Ground floor,"Passive ventilation system, flue and TV via cable",D        What does this mean?,No insulation,CH boiler,CH boiler,"HR combi (gas-fired combination boiler, in ownership)",Full ownership,In center and in residential district,Back garden and front garden,Balcony present,Detached brick storage,No insulation,"Paid parking, parking on private property and resident's parking permits",No,No,No,No,No,No,no
