header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Servatiusstraat 22,6444 VL Brunssum        ,https://www.funda.nl/en/koop/brunssum/huis-42685543-servatiusstraat-22/?navigateSource=resultlist,20220129_093117,"€ 275,000 kosten koper","€ 2,371    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 17, 2022",Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1974,Living area116 m²External storage space18 m²,116 m²,18 m²,361 m²,460 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,Outdoor awning and TV via cable,D        What does this mean?,"Roof insulation, double glazing and energy efficient window",CH boiler,CH boiler,"HR (gas-fired combination boiler, to rent)",361 m²,Full ownership,In residential district,Back garden and front garden,"175 m² (17,5 meter deep and 10 meter broad)",Located at the east,Attached brick garage,1 car,Parking on private property and public parking,no
