header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Zaagmolenstraat 63,2265 XG Leidschendam        ,https://www.funda.nl/en/koop/leidschendam/huis-42655686-zaagmolenstraat-63/?navigateSource=resultlist,20220129_023904,"€ 849,000 kosten koper","€ 3,912    The asking price per m² (€ 849,000) is calculated by dividing the asking price of the home by the living area (217 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Under offer,Available in consultation,"Desirable residence/villa, row house",Resale property,2011-2020,Combination roof covered with asphalt roofing,Woningborg garantiecertificaat,Living area217 m²Exterior space attached to the building6 m²External storage space17 m²,217 m²,6 m²,17 m²,121 m²,758 m³,7 rooms (6 bedrooms),2 bathrooms and 3 separate toilets,4 stories,Mechanical ventilation and TV via cable,F            2.70What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"HR (gas-fired combination boiler from 2021, in ownership)",121 m²,Full ownership,"In center, in residential district and unobstructed surrounding view",Back garden,"0,1 meter deep and 0,05 meter broad",Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Built-in,1 car,Electrical door,Public parking,no
