header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sluisstraat 18 H,1075 TE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42546568-sluisstraat-18-h/?navigateSource=resultlist,20220130_215658,"€ 550,000 kosten koper","€ 7,639    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 175.00 per month,Ground-floor apartment (apartment),Resale property,1912,Living area72 m²External storage space5 m²,72 m²,5 m²,240 m³,4 rooms (2 bedrooms),1 bathroom,"Bath, shower and toilet",1 story,Ground floor,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Tzerra (gas-fired combination boiler from 2019, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"44 m² (7,67 meter deep and 5,7 meter broad)",Located at the northwest,Detached wooden storage,Electricity and heating,Double glazing,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 175.00 per month),Yes,Yes,Yes,no
