header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Buorren 40,8857 BM Wijnaldum        ,https://www.funda.nl/en/koop/wijnaldum/huis-88942509-buorren-40/?navigateSource=resultlist,20220129_184729,"€ 325,000 kosten koper","€ 3,066    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1875,Partly furnished with carpets and curtains,Hipped roof covered with roof tiles,Living area106 m²Other space inside the building29 m²External storage space6 m²,106 m²,29 m²,6 m²,582 m²,512 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,"Skylight, flue and TV via cable",G        What does this mean?,Double glazing,CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2009, in ownership)",582 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Surrounded by garden,Attached brick garage,1 car,Electrical door and electricity,Parking on private property and public parking,no
