header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hart Nibbrigkade 25,2597 XN Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42696887-hart-nibbrigkade-25/?navigateSource=resultlist,20220131_215548,"€ 850,000 kosten koper","€ 3,295    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (258 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 151.66 per month,Penthouse (apartment),Resale property,1952,Partly furnished with carpets and curtains,Gable roof,Living area258 m²Other space inside the building1 m²Exterior space attached to the building13 m²External storage space6 m²,258 m²,1 m²,13 m²,6 m²,892 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,3rd floor,TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,"Alongside a quiet road, in center, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Yes,Yes,Yes (€ 151.66 per month),Yes,Yes,Yes,no
