header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Kolkgriend 123,1356 BK Almere        ,https://www.funda.nl/en/koop/almere/huis-42687128-kolkgriend-123/?navigateSource=resultlist,20220128_142828,"€ 335,000 kosten koper","€ 2,577    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1980,Combination roof covered with asphalt roofing and roof tiles,Living area130 m²External storage space24 m²,130 m²,24 m²,156 m²,400 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Optical fibre, mechanical ventilation, flue and TV via cable",C        What does this mean?,Roof insulation and insulated walls,"CH boiler, fireplace and partial floor heating",CH boiler,Vaillant (gas-fired combination boiler from 2013),156 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,72 m² (12 meter deep and 6 meter broad),Located at the west accessible via the rear,Balcony present,Detached brick storage,Electricity,No insulation,Public parking,no
