header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Type of parking facilities,error
Berliozhof 10,4536 EZ Terneuzen        ,https://www.funda.nl/en/koop/terneuzen/huis-88018910-berliozhof-10/?navigateSource=resultlist,20220129_091534,"€ 349,000 kosten koper","€ 2,407    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1970,Gable roof covered with roof tiles,Living area145 m²Exterior space attached to the building13 m²External storage space55 m²,145 m²,13 m²,55 m²,271 m²,490 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,"Outdoor awning, rolldown shutters, TV via cable and solar panels",C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler from 2011, in ownership",271 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"80 m² (0,1 meter deep and 0,08 meter broad)",Located at the north accessible via the rear,Detached brick storage,"Electricity, heating and running water",Attached brick garage,1 car,Parking on private property,no
