header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Lisieuxhof 39,5627 MH Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42682063-lisieuxhof-39/?navigateSource=resultlist,20220201_010400,"€ 399,000 kosten koper","€ 3,023    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1981,Gable roof covered with roof tiles,Living area132 m²External storage space18 m²,132 m²,18 m²,164 m²,370 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Optical fibre, rolldown shutters, TV via cable and solar panels",B        What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",164 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,"92 m² (17 meter deep and 5,4 meter broad)",Located at the north accessible via the rear,Detached brick garage,1 car,Electrical door and electricity,Public parking,no
