header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Construction period,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,error
KINGS PARK WONINGTYPE D1 (Bouwnr. N.01.04),2721 CV Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-41929955-kings-park-woningtype-d1-bouwnr-n0104/?navigateSource=resultlist,20220129_094832,"€ 348,450 vrij op naam","€ 4,099    The asking price per m² (€ 348,450) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Apartment with shared street entrance,New property,2011-2020,Living area85 m²,85 m²,256 m³,3 rooms,1 story,1st floor,A        What does this mean?,no
