header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Datheenstraat 40,2583 CA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88047877-datheenstraat-40/?navigateSource=resultlist,20220131_230116,"€ 695,000 kosten koper","€ 5,605    The asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 208.33 per month,Upstairs apartment (apartment),Resale property,1953,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area124 m²Exterior space attached to the building16 m²,124 m²,16 m²,432 m³,4 rooms (3 bedrooms),1 bathroom,"Bath, shower and toilet",2 stories,2nd floor,"Mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2021, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  01-07-2023),"€ 156,75 per year","Alongside a quiet road, alongside water and in residential district",Roof terrace present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 208.33 per month),Yes,No,Yes,no
