header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Cyprus 53,2721 LM Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42584747-cyprus-53/?navigateSource=resultlist,20220129_184445,"€ 1,095,000 kosten koper","€ 4,163    The asking price per m² (€ 1,095,000) is calculated by dividing the asking price of the home by the living area (263 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,"Villa, detached residential property",Resale property,2015,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area263 m²Exterior space attached to the building17 m²External storage space13 m²,263 m²,17 m²,13 m²,448 m²,944 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,Shower and 2 toilets,2 stories and a attic,TV via cable,Not available,Insulated walls and floor insulation,CH boiler,CH boiler,"Nefi Trendline AquaPower Plus (gas-fired from 2016, in ownership)",448 m²,Full ownership,Alongside a quiet road and in residential district,Surrounded by garden,Attached brick storage,Electricity,Carport and parking place,Parking on private property,no
