header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nageljongenstraat 51,1033 PB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42536057-nageljongenstraat-51/?navigateSource=resultlist,20220130_145902,"€ 325,000 kosten koper","€ 4,710    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 125 per month,2 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1984,Flat roof covered with asphalt roofing,Living area69 m²Exterior space attached to the building7 m²External storage space8 m²,69 m²,7 m²,8 m²,223 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,TV via cable,C            1.33What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2016, to rent)",Municipal long-term lease,Paid until 30-09-2034,Alongside a quiet road and in residential district,Balcony present,Detached brick storage,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
