header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Lotte Beesestraat 14,2331 KJ Leiden        ,https://www.funda.nl/en/koop/leiden/huis-42568018-lotte-beesestraat-14/?navigateSource=resultlist,20220129_095334,"€ 435,000 kosten koper","€ 3,452    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1997,Flat roof covered with asphalt roofing,Living area126 m²Other space inside the building8 m²Exterior space attached to the building25 m²,126 m²,8 m²,25 m²,105 m²,421 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Mechanical ventilation and TV via cable,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,District heating,105 m²,Municipal ownership encumbered with long-term leaset,€ 968 per year,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,28 m² (7 meter deep and 4 meter broad),Located at the northeast accessible via the rear,Balcony present,Built-in,Electricity,"Roof insulation, double glazing, eco-building, partly double glazed, no cavity wall, insulated walls, floor insulation, completely insulated and secondary glazing",Public parking,no
