header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Silvoldestraat 115,1107 TE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88039834-silvoldestraat-115/?navigateSource=resultlist,20220129_031002,"€ 350,000 kosten koper","€ 3,977    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1983,Flat roof covered with asphalt roofing,Living area88 m²Other space inside the building8 m²Exterior space attached to the building2 m²,88 m²,8 m²,2 m²,130 m²,305 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,Air conditioning and TV via cable,C        What does this mean?,Completely insulated,Electric heating,Electrical boiler,130 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  01-01-2050),Paid until 01-01-2030,In residential district,Back garden and front garden,"61 m² (11 meter deep and 5,5 meter broad)",Located at the southwest accessible via the rear,Attached brick storage,Electricity,Public parking,no
