header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zeestraat 80 b,2518 AD Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42427266-zeestraat-80-b/?navigateSource=resultlist,20220131_213129,"€ 995,000 kosten koper","€ 7,210    The asking price per m² (€ 995,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available immediately,Upstairs apartment (apartment),Resale property,1843,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Living area138 m²Exterior space attached to the building6 m²,138 m²,6 m²,574 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and toilet,1 story,3rd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2017, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,Paid parking,Yes,Yes,Yes,Yes,No,Yes,no
