header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Kasteellaan 26,5991 BL Baarlo (LI)        ,https://www.funda.nl/en/koop/baarlo-li/huis-88949632-kasteellaan-26/?navigateSource=resultlist,20220130_120018,"€ 599,000 kosten koper","€ 3,524    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 599,000) is calculated by dividing the asking price of the home by the living area (170 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,"Single-family home, detached residential property (split-level residence)",170 m² residential surface area / 950 m² plot surface area,5 rooms (2 bedrooms),638 m³,C        What does this mean?,Resale property,1975,no
