header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kinderdijkstraat 81 I,1079 GG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42544826-kinderdijkstraat-81-i/?navigateSource=resultlist,20220130_235613,"€ 464,000 kosten koper","€ 8,000    The asking price per m² (€ 464,000) is calculated by dividing the asking price of the home by the living area (58 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 74.00 per month,Upstairs apartment (apartment),Resale property,1906-1930,Living area58 m²Other space inside the building1 m²Exterior space attached to the building6 m²,58 m²,1 m²,6 m²,189 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,2nd floor,Mechanical ventilation and TV via cable,D        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  16-09-2060),€ 1.080 per year,Balcony present,Yes,Yes,Yes (€ 74.00 per month),Yes,Yes,Yes,no
