header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Emmaplein 13,5211 VZ Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42671612-emmaplein-13/?navigateSource=resultlist,20220201_111209,"€ 650,000 kosten koper","€ 4,037    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (161 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 50 per month,2 weeks,Available,Available in consultation,€ 50.00 per month,Upstairs apartment (apartment),Resale property,1950,Protected townscape or village view (permit needed for alterations),Hip roof covered with roof tiles,Living area161 m²Exterior space attached to the building22 m²,161 m²,22 m²,445 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,3 stories,1st floor,Air conditioning and rolldown shutters,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2021, in ownership)",Full ownership,"In center, in residential district and unobstructed surrounding view",Roof terrace present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 50.00 per month),Yes,Yes,Yes,no
