header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zocherstraat 56 -II,1054 MA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42670100-zocherstraat-56-ii/?navigateSource=resultlist,20220130_192250,"€ 875,000 kosten koper","€ 8,333    The asking price per m² (€ 875,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 85.00 per month,Upstairs apartment (apartment),Resale property,1921,Living area105 m²Exterior space attached to the building10 m²,105 m²,10 m²,328 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,Mechanical ventilation,C        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2013, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 85.00 per month),Yes,Yes,Yes,no
