header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Tapuit 19,4881 VT Zundert        ,https://www.funda.nl/en/koop/zundert/huis-42695018-tapuit-19/?navigateSource=resultlist,20220129_105114,"€ 375,000 kosten koper","€ 3,000    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Single-family home, corner house",Resale property,2015,Gable roof covered with roof tiles,Living area125 m²Exterior space attached to the building1 m²External storage space6 m²,125 m²,1 m²,6 m²,157 m²,454 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,3 stories,"Skylight, mechanical ventilation, passive ventilation system and TV via cable",A            0.87What does this mean?,Energy efficient window and completely insulated,CH boiler and partial floor heating,CH boiler,"Intergas HR eco (gas-fired combination boiler from 2015, in ownership)",157 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"68 m² (10,5 meter deep and 6,5 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Electricity,No insulation,Public parking,no
