header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Insulation.1,Type of garage,Type of parking facilities,error
Campstede 2,6983 HJ Doesburg        ,https://www.funda.nl/en/koop/doesburg/huis-41345863-campstede-2/?navigateSource=resultlist,20220130_124730,"€ 535,000 kosten koper","€ 3,877    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 535,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Under offer,Available in consultation,"Villa, detached residential property",Resale property,1995,Combination roof covered with asphalt roofing and roof tiles,Living area138 m²Other space inside the building14 m²Exterior space attached to the building6 m²,138 m²,14 m²,6 m²,494 m²,568 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,Mechanical ventilation,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Vaillant, VHR 30-34/3C, Solide (gas-fired combination boiler from 2009, in ownership)",494 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden, side garden and sun terrace",221 m² (13 meter deep and 17 meter broad),Located at the northwest accessible via the rear,Balcony present,Detached wooden storage,No insulation,Not yet present but possible,Parking on private property and public parking,no
