header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Provisional energy label,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwstraat 7 A,7311 HX Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/appartement-88920504-nieuwstraat-7-a/?navigateSource=resultlist,20220129_005159,"€ 339,500 kosten koper","€ 5,223    The asking price per m² (€ 339,500) is calculated by dividing the asking price of the home by the living area (65 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,€ 107.93 per month,Apartment with shared street entrance (apartment),Resale property,1978,Living area65 m²,65 m²,165 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,4th floor,B        What does this mean?,Balcony present,"Paid parking, parking on gated property, parking on private property, public parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 107.93 per month),No,Yes,Yes,no
