header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Czaar Peterstraat 184 F,1018 PX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42524593-czaar-peterstraat-184-f/?navigateSource=resultlist,20220130_113331,"€ 625,000 kosten koper","€ 7,353    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 153.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1909,Living area85 m²Exterior space attached to the building22 m²External storage space6 m²,85 m²,22 m²,6 m²,266 m³,4 rooms (2 bedrooms),1 bathroom,Bath and toilet,2 stories,4th floor,TV via cable,A        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler and heat recovery unit,CH boiler,Ferroli BlueSense (2015),Municipal long-term lease (end date of long-term lease:  15-07-2053),Paid until 15-07-2053,Roof terrace present and balcony present,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 153.00 per month),Yes,Yes,Yes,no
