header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Gerstakker 6,5271 XW Sint-Michielsgestel        ,https://www.funda.nl/en/koop/sint-michielsgestel/huis-42655367-gerstakker-6/?navigateSource=resultlist,20220127_230540,"€ 339,000 kosten koper","€ 2,588    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1992,Gable roof covered with roof tiles,Living area131 m²External storage space6 m²,131 m²,6 m²,146 m²,360 m³,5 rooms (4 bedrooms),1 bathroom,Bath and toilet,2 stories and a loft,Skylight and TV via cable,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2013, in ownership)",146 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"53 m² (10,5 meter deep and 5 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Public parking,no
