header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zwolseweg 307,7412 AJ Deventer        ,https://www.funda.nl/en/koop/deventer/appartement-42673654-zwolseweg-307/?navigateSource=resultlist,20220130_122743,"€ 209,000 kosten koper","€ 2,787    The asking price per m² (€ 209,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under option,Available in consultation,€ 140.00 per month,Apartment with shared street entrance (corridor apartment),Resale property,1960,Flat roof covered with other,Living area75 m²Exterior space attached to the building3 m²External storage space22 m²,75 m²,3 m²,22 m²,210 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,G        What does this mean?,Double glazing and insulated walls,Gas heater,Electrical boiler,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 140.00 per month),Yes,Yes,Yes,no
