header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Buitenbassinweg 661,3063 TL Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88013055-buitenbassinweg-661/?navigateSource=resultlist,20220125_220512,"€ 499,500 kosten koper","€ 5,149    The asking price per m² (€ 499,500) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,€ 196.82 per month,Apartment with shared street entrance (apartment),Resale property,1991,Flat roof covered with asphalt roofing,Living area97 m²Exterior space attached to the building12 m²External storage space4 m²,97 m²,12 m²,4 m²,292 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,8th floor,"Outdoor awning, elevator, mechanical ventilation, passive ventilation system and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,District heating,See deed,"On navigable waterway, alongside water, freestanding location and unobstructed surrounding view",Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 196.82 per month),Yes,Yes,Yes,no
