header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Berberisweg 310,3053 PJ Rotterdam        Schiebroek,https://www.funda.nl/en/koop/rotterdam/appartement-42449840-berberisweg-310/?navigateSource=resultlist,20220126_004605,21 september 2021,5 januari 2022,3 maanden,no
