header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Bisschopsberg 18,2716 EL Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42447076-bisschopsberg-18/?navigateSource=resultlist,20220129_020749,"€ 895,000 kosten koper","€ 5,203    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 895,000) is calculated by dividing the asking price of the home by the living area (172 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,1976,Combination roof,Living area172 m²External storage space26 m²,172 m²,26 m²,900 m²,660 m³,8 rooms (6 bedrooms),2 bathrooms and 1 separate toilet,Shower,2 stories,"Outdoor awning, mechanical ventilation, sliding door and TV via cable",C        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant Ecotec Plus HR (gas-fired combination boiler from 2017, in ownership)",900 m²,Full ownership,"On the edge of a forest, alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Surrounded by garden,Detached wooden storage,Attached brick garage,1 car,"Electricity, heating and running water",Parking on private property,no
