header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Marsmangaarde 17,7414 XH Deventer        ,https://www.funda.nl/en/koop/deventer/huis-42675669-marsmangaarde-17/?navigateSource=resultlist,20220128_015514,"€ 309,000 kosten koper","€ 2,020    The asking price per m² (€ 309,000) is calculated by dividing the asking price of the home by the living area (153 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1969,Partly furnished with carpets and curtains,Hip roof covered with roof tiles,Living area153 m²External storage space9 m²,153 m²,9 m²,231 m²,549 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Air conditioning, outdoor awning, skylight, optical fibre, passive ventilation system, rolldown shutters, TV via cable and solar panels",E        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"HR (gas-fired combination boiler from 2010, in ownership)",231 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",138 m² (10 meter deep and 8 meter broad),Located at the southwest accessible via the rear,Detached brick storage,Public parking,no
