header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Paetsstraat 18 c,3039 XR Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42673524-paetsstraat-18-c/?navigateSource=resultlist,20220126_175519,"€ 575,000 kosten koper","€ 3,734    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (154 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Available,Available in consultation,Upstairs apartment,Resale property,1939,Gable roof covered with roof tiles,Living area154 m²Exterior space attached to the building3 m²External storage space2 m²,154 m²,3 m²,2 m²,477 m³,6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",2 stories,3rd floor,Mechanical ventilation and TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"CV-combi (gas-fired combination boiler from 2013, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,Detached wooden storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,No,No,Yes,no
