header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kloosterplein 122,2201 KG Noordwijk (ZH)        ,https://www.funda.nl/en/koop/noordwijk-zh/appartement-42684184-kloosterplein-122/?navigateSource=resultlist,20220130_163600,"€ 495,000 kosten koper","€ 4,760    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 213.50 per month,Apartment with shared street entrance (apartment),Resale property,2004,Flat roof,Living area104 m²Exterior space attached to the building14 m²External storage space6 m²,104 m²,14 m²,6 m²,305 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,2nd floor,Elevator and TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (electrical combination boiler from 2016, in ownership)",Full ownership,In center,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 213.50 per month),Yes,Yes,Yes,no
