header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bloemfonteinstraat 10 D,3072 HG Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42682005-bloemfonteinstraat-10-d/?navigateSource=resultlist,20220126_212851,"€ 350,000 kosten koper","€ 3,646    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,€ 127.00 per month,Apartment with shared street entrance (apartment),Resale property,2004,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area96 m²Exterior space attached to the building5 m²External storage space6 m²,96 m²,5 m²,6 m²,291 m³,3 rooms (2 bedrooms),1 bathroom,1 story,2nd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,District heating,Central facility,Full ownership,Alongside a quiet road and in residential district,Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 127.00 per month),Yes,Yes,Yes,no
