header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Sun terrace,Shed / storage,Facilities.1,Type of garage,Capacity,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gustav Mahlerlaan 278 - 280,1082 ME Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42504899-gustav-mahlerlaan-278-280/?navigateSource=resultlist,20220130_205049,"€ 5,400,000 kosten koper","€ 10,800    The asking price per m² (€ 5,400,000) is calculated by dividing the asking price of the home by the living area (500 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,Penthouse (apartment),Resale property,2008,Flat roof covered with asphalt roofing,Living area500 m²Exterior space attached to the building136 m²External storage space10 m²,500 m²,136 m²,10 m²,"1,750 m³",8 rooms (4 bedrooms),Sauna,1 story,22nd floor,"Elevator, sauna, sliding door and swimming pool",A            1.35What does this mean?,"Roof insulation, double glazing and insulated walls",Municipal long-term lease (end date of long-term lease:  15-08-2054),Paid until 15-08-2054,Municipal long-term lease (end date of long-term lease:  15-08-2054),Paid until 15-08-2054,Unobstructed surrounding view,Sun terrace,"136 m² (21 meter deep and 6,48 meter broad)",Built-in,Electricity,"Built-in, underground parking and parking place",1 car,Yes,Yes,Yes,Yes,Yes,Yes,no
