header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Herengracht 116 F+K,1015 BT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42451186-herengracht-116-f-k/?navigateSource=resultlist,20220130_222419,"€ 1,595,000 kosten koper","€ 8,015    The asking price per m² (€ 1,595,000) is calculated by dividing the asking price of the home by the living area (199 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,€ 233.00 per month,Upstairs apartment (double upstairs apartment),Resale property,Before 1906,Monumental building,Living area199 m²Exterior space attached to the building10 m²External storage space2 m²,199 m²,10 m²,2 m²,665 m³,6 rooms (4 bedrooms),3 bathrooms and 2 separate toilets,2 stories,2nd floor,"Skylight, passive ventilation system and TV via cable",Not available,Double glazing,CH boiler,CH boiler,"Gas-fired, in ownership",Full ownership,Full ownership,"Alongside water, in center, in residential district and unobstructed surrounding view",Sun terrace,Balcony present,Public parking and resident's parking permits,Yes,Yes,Yes (€ 233.00 per month),Yes,Yes,Yes,no
