header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Huub van den Brulestraat 35,3065 PG Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88032155-huub-van-den-brulestraat-35/?navigateSource=resultlist,20220126_005905,"€ 350,000 kosten koper","€ 3,500    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 194.00 per month,Residential property with shared street entrance (apartment),Resale property,1998,Living area100 m²Exterior space attached to the building10 m²External storage space3 m²,100 m²,10 m²,3 m²,303 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,6th floor,Elevator,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,Ownership encumbered with long-term leaset (end date of long-term lease:  18-11-2096),Paid until 18-11-2047,"Alongside a quiet road, alongside water and in residential district",Balcony present,Built-in,Yes,Yes,Yes (€ 194.00 per month),Yes,Yes,Yes,no
