header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Goereesestraat 52 C,3083 DJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-41772493-goereesestraat-52-c/?navigateSource=resultlist,20220126_172230,"€ 220,000 kosten koper","€ 2,316    The asking price per m² (€ 220,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Under option,Available in consultation,€ 120.00 per month,Maisonnette (apartment),Resale property,1939,Gable roof covered with roof tiles,Living area95 m²Exterior space attached to the building3 m²,95 m²,3 m²,240 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,2nd floor,D        What does this mean?,Double glazing,CH boiler,CH boiler,"AWB ( combination boiler from 2013, in ownership)",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 120.00 per month),No,No,Yes,no
