header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Mazurkastraat 10,6544 SG Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/huis-42674168-mazurkastraat-10/?navigateSource=resultlist,20220127_235226,"€ 249,500 kosten koper","€ 2,772    The asking price per m² (€ 249,500) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1967,Gable roof covered with roof tiles,Living area90 m²Other space inside the building11 m²External storage space7 m²,90 m²,11 m²,7 m²,153 m²,359 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,"Outdoor awning, optical fibre and TV via cable",D        What does this mean?,Roof insulation and mostly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2012, to rent)",153 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,Detached brick storage,Public parking,no
