header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bert Haanstrakade 174,1087 DK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42535260-bert-haanstrakade-174/?navigateSource=resultlist,20220131_002933,"€ 700,000 kosten koper","€ 6,034    The asking price per m² (€ 700,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 177.61 per month,Apartment with shared street entrance (apartment),Resale property,2007,Flat roof covered with asphalt roofing,Living area116 m²Exterior space attached to the building14 m²External storage space8 m²,116 m²,14 m²,8 m²,365 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,7th floor,Elevator and mechanical ventilation,A        What does this mean?,Completely insulated,District heating,District heating,Municipal ownership encumbered with long-term leaset,Paid until 01-09-2055,See deed,"On navigable waterway, alongside water, in residential district and unobstructed surrounding view",Balcony present,Storage box,Underground parking and parking place,"Paid parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 177.61 per month),Yes,Yes,Yes,no
