header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Anth. Fokkerstraat 104,3331 KC Zwijndrecht        ,https://www.funda.nl/en/koop/zwijndrecht/appartement-88904479-anth-fokkerstraat-104/?navigateSource=resultlist,20220130_145531,"€ 179,500 kosten koper","€ 2,895    The asking price per m² (€ 179,500) is calculated by dividing the asking price of the home by the living area (62 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Under offer,Available on 5/2/2022,€ 114.71 per month,Upstairs apartment,Resale property,1960,Flat roof,Living area62 m²Exterior space attached to the building3 m²External storage space7 m²,62 m²,3 m²,7 m²,199 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,E        What does this mean?,CH boiler,CH boiler,"Nefit Smartline (gas-fired combination boiler from 2003, in ownership)",Full ownership,Alongside a quiet road and in residential district,Built-in,Public parking,Yes,Yes,Yes (€ 114.71 per month),Yes,Yes,Yes,no
