header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Koningstraat 2,6881 MR Velp (GE)        ,https://www.funda.nl/en/koop/velp-ge/huis-88042333-koningstraat-2/?navigateSource=resultlist,20220128_060607,"€ 575,000 kosten koper","€ 4,873    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 20, 2022",Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1909,Hip roof covered with asphalt roofing and roof tiles,Bouwkundige keuring and Energie Prestatie Advies,Living area118 m²Other space inside the building24 m²,118 m²,24 m²,248 m²,525 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,"2 stories, a/an loft and a basement","Skylight, mechanical ventilation, passive ventilation system, flue and TV via cable",F        What does this mean?,"Roof insulation, double glazing and floor insulation","CH boiler, fireplace and partial floor heating",CH boiler,"Nefit (gas-fired from 2021, in ownership)",248 m²,Full ownership,In residential district,Surrounded by garden,Roof terrace present,Built-in,"Electricity, heating and running water",Parking on private property and public parking,no
