header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Grootgenhouterstraat 101,6191 NR Beek (LI)        ,https://www.funda.nl/en/koop/beek-li/huis-42696548-grootgenhouterstraat-101/?navigateSource=resultlist,20220129_011918,"€ 585,000 kosten koper","€ 5,571    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 585,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1830,Gable roof covered with roof tiles,Living area105 m²Other space inside the building130 m²Exterior space attached to the building15 m²External storage space120 m²,105 m²,130 m²,15 m²,120 m²,"3,715 m²",650 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories and a basement,Flue and TV via cable,G        What does this mean?,"Partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2002, in ownership)",3.715 m²,Full ownership,"Back garden, patio/atrium and side garden",Detached brick storage,Electricity,Detached brick garage,2 cars,"Loft, electricity and running water",Double glazing and insulated walls,Parking on private property,no
