header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Henric van Veldekestraat 24,6136 JB Sittard        ,https://www.funda.nl/en/koop/sittard/huis-42570981-henric-van-veldekestraat-24/?navigateSource=resultlist,20220129_095121,"€ 185,000 kosten koper","€ 2,534    The asking price per m² (€ 185,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 200,000 kosten koper",3 months,Under offer,Available in consultation,"Single-family home, row house",Resale property,1953,Gable roof covered with roof tiles,Living area73 m²Other space inside the building37 m²External storage space17 m²,73 m²,37 m²,17 m²,124 m²,330 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories and a basement,"Mechanical ventilation, rolldown shutters, TV via cable and solar panels",E        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"NEFIT Ecomline (gas-fired combination boiler, to rent)",124 m²,Full ownership,In residential district,Back garden and front garden,"68 m² (15 meter deep and 4,5 meter broad)",Located at the south accessible via the rear,Detached brick garage,1 car,Electricity,No insulation,Public parking,no
