header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Aalscholversingel 526,6883 BW Velp (GE)        ,https://www.funda.nl/en/koop/velp-ge/appartement-42688412-aalscholversingel-526/?navigateSource=resultlist,20220128_004859,"€ 185,000 kosten koper","€ 3,083    The asking price per m² (€ 185,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 265.00 per month,Apartment with shared street entrance (apartment),Resale property,1976,Flat roof covered with asphalt roofing,Brandveiligheid,Living area60 m²Exterior space attached to the building7 m²External storage space2 m²,60 m²,7 m²,2 m²,202 m³,2 rooms (1 bedroom),1 bathroom,Bath and toilet,1 story,7th floor,E        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,Freestanding location and unobstructed surrounding view,Balcony present,Built-in,Parking on private property and public parking,Yes,Yes,Yes (€ 265.00 per month),Yes,Yes,Yes,no
