header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Smetanastraat 14,3208 RH Spijkenisse        ,https://www.funda.nl/en/koop/spijkenisse/huis-42663399-smetanastraat-14/?navigateSource=resultlist,20220129_160042,"€ 350,000 kosten koper","€ 3,043    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1984,Gable roof covered with roof tiles,Living area115 m²Other space inside the building10 m²,115 m²,10 m²,127 m²,414 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Toilet,3 stories,"Outdoor awning, optical fibre, mechanical ventilation, rolldown shutters, sliding door and solar panels",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2016, in ownership)",127 m²,Full ownership,In residential district,Back garden and front garden,30 m² (6 meter deep and 5 meter broad),Located at the south accessible via the rear,Attached brick storage,Electricity,Parking place,Parking on private property and public parking,no
