header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Hot water,Ownership situation,Ownership situation.1,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Keizersgracht 131 D+E,1015 CJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42540940-keizersgracht-131-d-e/?navigateSource=resultlist,20220130_204958,"€ 3,850,000 kosten koper","€ 9,189    The asking price per m² (€ 3,850,000) is calculated by dividing the asking price of the home by the living area (419 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 1,195 per month",7 weeks,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1880,Living area419 m²Other space inside the building77 m²Exterior space attached to the building4 m²,419 m²,77 m²,4 m²,"1,870 m³",7 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,2 baths and shower,3 stories,Ground floor,Not available,CH boiler,Full ownership,Full ownership,Back garden,"131 m² (9 meter deep and 14,5 meter broad)",Located at the northeast,Built-in,Built-in,2 cars,"Electricity, heating and running water",Yes,Yes,Yes,Yes,Yes,Yes,no
