header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Mookhoek 119,3293 AD Mookhoek        ,https://www.funda.nl/en/koop/mookhoek/huis-88910335-mookhoek-119/?navigateSource=resultlist,20220129_071724,"€ 975,000 kosten koper","€ 3,679    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 975,000) is calculated by dividing the asking price of the home by the living area (265 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1928,Gable roof covered with roof tiles,Living area265 m²Other space inside the building544 m²Exterior space attached to the building22 m²External storage space374 m²,265 m²,544 m²,22 m²,374 m²,"3,455 m²","3,330 m³",6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet","2 stories, a/an attic and a basement",Skylight and rolldown shutters,D            1.45What does this mean?,Roof insulation and double glazing,CH boiler and gas heater,CH boiler,"Vaillant HR (gas-fired combination boiler from 2020, in ownership)",3.455 m²,Full ownership,Back garden,225 m² (15 meter deep and 15 meter broad),Located at the south,Attached brick garage and detached brick garage,54 cars,Electricity,Parking on private property,no
