header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Type of garage,Capacity,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Uytenbosch 34,3743 JD Baarn        ,https://www.funda.nl/en/koop/baarn/appartement-42533393-uytenbosch-34/?navigateSource=resultlist,20220128_020741,"€ 600,000 kosten koper","€ 2,609    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (230 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 305 per month,8 weeks,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,1975,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area230 m²Exterior space attached to the building21 m²External storage space16 m²,230 m²,21 m²,16 m²,704 m³,5 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,Ground floor,A        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha Tzerra (gas-fired combination boiler, in ownership)",Full ownership,Full ownership,"Alongside park, In wooded surroundings and in residential district",Sun terrace,"14 m² (2,47 meter deep and 5,52 meter broad)",Located at the south,Detached brick garage,1 car,Electricity,Parking on private property,Yes,Yes,Yes,Yes,Yes,Yes,no
