header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Verstolkstraat 28,8933 DZ Leeuwarden        ,https://www.funda.nl/en/koop/leeuwarden/huis-88037148-verstolkstraat-28/?navigateSource=resultlist,20220128_014207,"€ 189,000 kosten koper","€ 1,817    The asking price per m² (€ 189,000) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 15, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1917,Flat roof covered with asphalt roofing,Living area104 m²Other space inside the building15 m²Exterior space attached to the building1 m²,104 m²,15 m²,1 m²,126 m²,408 m³,5 rooms (4 bedrooms),1 separate toilet,2 stories,Flue and TV via cable,F        What does this mean?,Mostly double glazed and floor insulation,CH boiler,CH boiler,"NEFIT (gas-fired combination boiler from 2019, in ownership)",126 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"18 m² (5,24 meter deep and 3,51 meter broad)",Located at the southwest,Attached brick storage,Electricity,Public parking,no
