header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Dorpsstraat 103,1747 HC Tuitjenhorn        ,https://www.funda.nl/en/koop/tuitjenhorn/huis-42513011-dorpsstraat-103/?navigateSource=resultlist,20220128_035753,"€ 695,000 kosten koper","€ 3,601    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (193 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,2003,Partly furnished with carpets and curtains,Hipped roof covered with roof tiles,Living area193 m²Other space inside the building23 m²,193 m²,23 m²,420 m²,811 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,2 stories and a loft,"Mechanical ventilation, flue, sliding door, TV via cable and solar panels",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit Ecoline HR (gas-fired combination boiler from 2003, in ownership)",420 m²,Full ownership,Freestanding location and unobstructed surrounding view,"Back garden, front garden and side garden","96 m² (7,7 meter deep and 12,5 meter broad)",Located at the south accessible via the rear,Attached brick garage,1 car,"Electrical door, electricity, heating and running water",Parking on private property,no
