header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Soutelandelaan 36,2597 EZ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42697223-van-soutelandelaan-36/?navigateSource=resultlist,20220131_214353,"€ 1,275,000 kosten koper","€ 6,892    The asking price per m² (€ 1,275,000) is calculated by dividing the asking price of the home by the living area (185 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 509.48 per month,Apartment with shared street entrance (apartment),Resale property,1991,Disabled access friendly and accessible for seniors,Protected townscape or village view (permit needed for alterations),Flat roof,Living area185 m²Exterior space attached to the building18 m²External storage space28 m²,185 m²,18 m²,28 m²,656 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",1 story,1st floor,"Alarm installation, outdoor awning, elevator, mechanical ventilation and flue",B        What does this mean?,Double glazing,CH boiler and fireplace,CH boiler and electrical boiler,"Nefit Topline (gas-fired combination boiler from 2014, in ownership)",Full ownership,Full ownership,"Alongside park, alongside a quiet road, sheltered location, In wooded surroundings, in residential district and unobstructed surrounding view",Sun terrace,Balcony present,Built-in,Electricity,"Built-in, underground parking and parking place",1 car,Electricity,Parking on private property,Yes,Yes,Yes (€ 509.48 per month),Yes,Yes,Yes,no
