header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,Ownership situation,Location,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kaapstraat 20,2572 HJ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88966493-kaapstraat-20/?navigateSource=resultlist,20220131_194335,"€ 249,500 kosten koper","€ 2,970    The asking price per m² (€ 249,500) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 25 per month,2 months,Available,Available in consultation,Residential property with shared street entrance (apartment with open entrance to street),Resale property,1923,Living area84 m²,84 m²,200 m³,4 rooms (3 bedrooms),1 story,2nd floor,G        What does this mean?,Long-term lease,Alongside a quiet road,No,No,No,No,No,No,no
