header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,error
Brugstraat 85,5382 JC Vinkel (Gem. Den Bosch)        ,https://www.funda.nl/en/koop/vinkel-gem-den-bosch/huis-41006933-brugstraat-85/?navigateSource=resultlist,20220129_065742,"€ 1,045,000 kosten koper","€ 4,050    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,045,000) is calculated by dividing the asking price of the home by the living area (258 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1720,Hipped roof covered with cane,Living area258 m²Other space inside the building15 m²External storage space147 m²,258 m²,15 m²,147 m²,"10,754 m²","1,027 m³",6 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",2 stories,D        What does this mean?,Completely insulated,CH boiler,10.754 m²,Full ownership,"Rural, freestanding location and unobstructed surrounding view",Back garden,2.400 m² (60 meter deep and 40 meter broad),Located at the northeast accessible via the rear,Detached brick storage,Electricity and running water,Carport and detached brick garage,2 cars,Electricity,no
