header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
President Kennedylaan 12 H,1079 NB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42522731-president-kennedylaan-12-h/?navigateSource=resultlist,20220130_224726,"€ 750,000 kosten koper","€ 8,427    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 126.00 per month,Ground-floor apartment (apartment),Resale property,1940,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area89 m²,89 m²,287 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,Ground floor,Mechanical ventilation and TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease (end date of long-term lease:  30-09-2058),"€ 1.095,28 per year",In residential district,Back garden,"66 m² (9,7 meter deep and 6,8 meter broad)",Located at the west,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 126.00 per month),Yes,Yes,Yes,no
