header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Yokohamadreef 18,3564 XJ Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42681842-yokohamadreef-18/?navigateSource=resultlist,20220131_151211,"€ 265,000 kosten koper","€ 3,118    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,€ 207.08 per month,Apartment with shared street entrance (apartment),Resale property,1969,Flat roof,Living area85 m²Exterior space attached to the building5 m²External storage space5 m²,85 m²,5 m²,5 m²,230 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,Elevator and passive ventilation system,B        What does this mean?,Double glazing,Communal central heating,District heating,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside busy road and in residential district,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 207.08 per month),Yes,Yes,Yes,no
